id,Created (UTC),Amount,Amount Refunded,Currency,Fee,Net,Status,Description,Customer Email,order_id
ch_3Q000199,2026-06-30 17:27:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1278,theo.lefebvre28@example.com,#1278
ch_3Q000200,2026-06-30 17:48:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #1279,jade.petit21254@example.com,#1279
ch_3Q000201,2026-06-30 14:33:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1280,camille.thomas54146@example.com,#1280
ch_3Q000202,2026-06-30 17:27:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #1281,manon.petit9@example.com,#1281
ch_3Q000203,2026-06-30 11:56:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1282,nathan.durand63@example.com,#1282
ch_3Q000204,2026-06-30 13:58:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1283,arthur.thomas39@example.com,#1283
ch_3Q000205,2026-06-30 08:46:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #1284,lea.michel25@example.com,#1284
ch_3Q000206,2026-06-30 11:56:00,188.40,0.00,eur,2.89,185.51,Paid,Shopify order #1285,manon.dubois96226@example.com,#1285
ch_3Q000207,2026-06-30 18:45:00,405.60,0.00,eur,5.93,399.67,Paid,Shopify order #1286,hugo.lefebvre80537@example.com,#1286
ch_3Q000208,2026-06-30 19:54:00,405.60,0.00,eur,5.93,399.67,Paid,Shopify order #1287,louis.dubois94@example.com,#1287
ch_3Q000209,2026-06-30 15:25:00,105.84,0.00,eur,1.73,104.11,Paid,Shopify order #1288,lea.leroy40@example.com,#1288
ch_3Q000210,2026-06-30 12:52:00,88.70,39.94,eur,1.49,87.21,Paid,Shopify order #1289,emma.michel1509@example.com,#1289
ch_3Q000211,2026-06-30 09:44:00,693.60,0.00,eur,9.96,683.64,Paid,Shopify order #1290,louis.simon38332@example.com,#1290
ch_3Q000212,2026-06-30 21:16:00,117.60,0.00,eur,1.90,115.70,Paid,Shopify order #1291,camille.martin12440@example.com,#1291
ch_3Q000213,2026-06-30 19:29:00,752.40,0.00,eur,10.78,741.62,Paid,Shopify order #1292,camille.bernard6824@example.com,#1292
ch_3Q000214,2026-06-30 20:13:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #1293,jade.thomas41@example.com,#1293
ch_3Q000215,2026-06-30 17:45:00,237.60,0.00,eur,3.58,234.02,Paid,Shopify order #1294,gabriel.bernard76953@example.com,#1294
ch_3Q000216,2026-06-30 13:25:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #1295,hugo.michel87001@example.com,#1295
ch_3Q000217,2026-06-30 09:20:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1296,lucas.lefebvre32270@example.com,#1296
ch_3Q000218,2026-06-30 14:55:00,249.60,0.00,eur,3.74,245.86,Paid,Shopify order #1297,nathan.dubois82336@example.com,#1297
ch_3Q000219,2026-06-30 13:28:00,297.60,0.00,eur,4.42,293.18,Paid,Shopify order #1298,camille.robert39@example.com,#1298
ch_3Q000220,2026-07-01 12:42:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1299,sarah.thomas14897@example.com,#1299
ch_3Q000221,2026-07-01 16:54:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #1300,lucas.michel81466@example.com,#1300
ch_3Q000222,2026-07-01 20:53:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1301,louis.thomas95851@example.com,#1301
ch_3Q000223,2026-07-01 13:07:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1302,manon.leroy89033@example.com,#1302
ch_3Q000224,2026-07-01 10:49:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1303,nathan.durand63@example.com,#1303
ch_3Q000225,2026-07-01 18:24:00,226.80,98.06,eur,3.43,223.37,Paid,Shopify order #1304,arthur.leroy1926@example.com,#1304
ch_3Q000226,2026-07-01 14:31:00,225.60,0.00,eur,3.41,222.19,Paid,Shopify order #1305,chloe.durand43982@example.com,#1305
ch_3Q000227,2026-07-01 16:45:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1306,louis.leroy27030@example.com,#1306
ch_3Q000228,2026-07-01 14:30:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1307,theo.bernard88@example.com,#1307
ch_3Q000229,2026-07-01 17:24:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1308,manon.simon41@example.com,#1308
ch_3Q000230,2026-07-01 11:36:00,99.50,0.00,eur,1.64,97.86,Paid,Shopify order #1309,lucas.durand45310@example.com,#1309
ch_3Q000231,2026-07-01 17:01:00,393.60,0.00,eur,5.76,387.84,Paid,Shopify order #1310,lea.laurent93@example.com,#1310
ch_3Q000232,2026-07-01 22:10:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1311,lea.bernard46@example.com,#1311
ch_3Q000233,2026-07-01 14:19:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1312,gabriel.martin70601@example.com,#1312
ch_3Q000234,2026-07-01 16:02:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1313,jade.thomas70@example.com,#1313
ch_3Q000235,2026-07-01 18:02:00,357.60,0.00,eur,5.26,352.34,Paid,Shopify order #1314,manon.petit14@example.com,#1314
ch_3Q000236,2026-07-01 09:44:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1315,louis.petit34@example.com,#1315
ch_3Q000237,2026-07-01 22:02:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1316,camille.laurent48118@example.com,#1316
ch_3Q000238,2026-07-01 17:42:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #1317,sarah.durand66180@example.com,#1317
ch_3Q000239,2026-07-01 12:18:00,730.08,0.00,eur,10.47,719.61,Paid,Shopify order #1318,louis.garcia96367@example.com,#1318
ch_3Q000240,2026-07-01 20:14:00,76.70,43.38,eur,1.32,75.38,Paid,Shopify order #1319,arthur.simon172@example.com,#1319
ch_3Q000241,2026-07-01 15:29:00,764.40,0.00,eur,10.95,753.45,Paid,Shopify order #1320,paul.robert12@example.com,#1320
ch_3Q000242,2026-07-01 20:31:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1321,arthur.durand94@example.com,#1321
ch_3Q000243,2026-07-01 16:05:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1322,sarah.leroy31@example.com,#1322
ch_3Q000244,2026-07-01 13:40:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1323,camille.lefebvre36@example.com,#1323
ch_3Q000245,2026-07-02 11:43:00,159.84,0.00,eur,2.49,157.35,Paid,Shopify order #1324,sarah.martin51931@example.com,#1324
ch_3Q000246,2026-07-02 15:25:00,404.40,0.00,eur,5.91,398.49,Paid,Shopify order #1325,paul.petit6586@example.com,#1325
ch_3Q000247,2026-07-02 19:47:00,428.40,0.00,eur,6.25,422.15,Paid,Shopify order #1326,camille.lefebvre36@example.com,#1326
ch_3Q000248,2026-07-02 18:08:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #1327,ines.bernard48@example.com,#1327
ch_3Q000249,2026-07-02 09:47:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1328,lea.bernard30@example.com,#1328
ch_3Q000250,2026-07-02 21:07:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1329,sarah.bernard35653@example.com,#1329
ch_3Q000251,2026-07-02 14:56:00,158.76,0.00,eur,2.47,156.29,Paid,Shopify order #1330,ines.martin88630@example.com,#1330
ch_3Q000252,2026-07-02 11:56:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1331,sarah.durand66180@example.com,#1331
ch_3Q000253,2026-07-02 08:18:00,165.60,0.00,eur,2.57,163.03,Paid,Shopify order #1332,manon.moreau63907@example.com,#1332
ch_3Q000254,2026-07-02 20:20:00,260.40,0.00,eur,3.90,256.50,Paid,Shopify order #1333,louis.leroy76017@example.com,#1333
ch_3Q000255,2026-07-02 21:01:00,405.60,0.00,eur,5.93,399.67,Paid,Shopify order #1334,paul.durand92@example.com,#1334
ch_3Q000256,2026-07-02 14:36:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1335,gabriel.leroy35279@example.com,#1335
ch_3Q000257,2026-07-02 16:23:00,203.04,0.00,eur,3.09,199.95,Paid,Shopify order #1336,emma.garcia41032@example.com,#1336
ch_3Q000258,2026-07-02 18:16:00,309.60,0.00,eur,4.58,305.02,Paid,Shopify order #1337,lucas.simon99313@example.com,#1337
ch_3Q000259,2026-07-02 16:41:00,405.60,0.00,eur,5.93,399.67,Paid,Shopify order #1338,ines.robert18@example.com,#1338
ch_3Q000260,2026-07-02 16:10:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #1339,camille.martin36@example.com,#1339
ch_3Q000261,2026-07-02 19:13:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1340,lea.bernard29@example.com,#1340
ch_3Q000262,2026-07-02 21:53:00,525.60,0.00,eur,7.61,517.99,Paid,Shopify order #1341,camille.robert39@example.com,#1341
ch_3Q000263,2026-07-02 20:42:00,405.60,0.00,eur,5.93,399.67,Paid,Shopify order #1342,lea.petit59149@example.com,#1342
ch_3Q000264,2026-07-02 12:54:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1343,paul.thomas47164@example.com,#1343
ch_3Q000265,2026-07-02 14:59:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #1344,louis.simon60700@example.com,#1344
ch_3Q000266,2026-07-02 18:33:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #1345,lucas.moreau59079@example.com,#1345
ch_3Q000267,2026-07-02 20:39:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #1346,arthur.simon172@example.com,#1346
ch_3Q000268,2026-07-02 15:06:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1347,sarah.petit3@example.com,#1347
ch_3Q000269,2026-07-02 08:40:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1348,nathan.moreau54628@example.com,#1348
ch_3Q000270,2026-07-02 21:26:00,127.44,0.00,eur,2.03,125.41,Paid,Shopify order #1349,gabriel.lefebvre70163@example.com,#1349
ch_3Q000271,2026-07-02 14:09:00,693.60,0.00,eur,9.96,683.64,Paid,Shopify order #1350,nathan.durand63@example.com,#1350
ch_3Q000272,2026-07-02 19:46:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #1351,theo.bernard59@example.com,#1351
ch_3Q000273,2026-07-03 08:50:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1352,arthur.laurent79653@example.com,#1352
ch_3Q000274,2026-07-03 11:44:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1353,emma.laurent34164@example.com,#1353
ch_3Q000275,2026-07-03 20:34:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1354,chloe.dubois35528@example.com,#1354
ch_3Q000276,2026-07-03 14:12:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1355,emma.simon47254@example.com,#1355
ch_3Q000277,2026-07-03 18:54:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #1356,paul.laurent3345@example.com,#1356
ch_3Q000278,2026-07-03 20:30:00,189.60,0.00,eur,2.90,186.70,Paid,Shopify order #1357,louis.laurent15516@example.com,#1357
ch_3Q000279,2026-07-03 10:35:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1358,lea.moreau42@example.com,#1358
ch_3Q000280,2026-07-03 10:51:00,153.60,0.00,eur,2.40,151.20,Paid,Shopify order #1359,ines.dubois45184@example.com,#1359
ch_3Q000281,2026-07-03 13:45:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1360,louis.durand49654@example.com,#1360
ch_3Q000282,2026-07-03 18:48:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1361,gabriel.moreau3599@example.com,#1361
ch_3Q000283,2026-07-03 20:27:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1362,camille.garcia69396@example.com,#1362
ch_3Q000284,2026-07-03 17:27:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1363,sarah.thomas66@example.com,#1363
ch_3Q000285,2026-07-03 20:11:00,153.60,0.00,eur,2.40,151.20,Paid,Shopify order #1364,lucas.leroy93@example.com,#1364
ch_3Q000286,2026-07-03 09:25:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1365,hugo.garcia94168@example.com,#1365
ch_3Q000287,2026-07-03 14:12:00,473.04,0.00,eur,6.87,466.17,Paid,Shopify order #1366,lea.laurent30191@example.com,#1366
ch_3Q000288,2026-07-03 22:10:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1367,gabriel.robert56@example.com,#1367
ch_3Q000289,2026-07-03 17:59:00,693.60,0.00,eur,9.96,683.64,Paid,Shopify order #1368,hugo.leroy45@example.com,#1368
ch_3Q000290,2026-07-03 08:56:00,365.04,0.00,eur,5.36,359.68,Paid,Shopify order #1369,arthur.garcia97383@example.com,#1369
ch_3Q000291,2026-07-03 21:35:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1370,gabriel.dubois53456@example.com,#1370
ch_3Q000292,2026-07-03 17:18:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #1371,camille.laurent48118@example.com,#1371
ch_3Q000293,2026-07-04 18:26:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1372,ines.thomas54819@example.com,#1372
ch_3Q000294,2026-07-04 21:57:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1373,sarah.laurent45@example.com,#1373
ch_3Q000295,2026-07-04 12:54:00,405.60,0.00,eur,5.93,399.67,Paid,Shopify order #1374,lea.laurent93@example.com,#1374
ch_3Q000296,2026-07-04 11:32:00,693.60,0.00,eur,9.96,683.64,Paid,Shopify order #1375,lucas.simon99313@example.com,#1375
ch_3Q000297,2026-07-04 21:25:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #1376,louis.bernard38@example.com,#1376
ch_3Q000298,2026-07-04 14:14:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1377,lucas.martin75958@example.com,#1377
ch_3Q000299,2026-07-04 17:16:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #1378,nathan.martin93681@example.com,#1378
ch_3Q000300,2026-07-04 19:51:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1379,gabriel.durand36079@example.com,#1379
ch_3Q000301,2026-07-04 14:50:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1380,hugo.thomas29762@example.com,#1380
ch_3Q000302,2026-07-04 10:24:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1381,jade.thomas57876@example.com,#1381
ch_3Q000303,2026-07-04 14:25:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1382,sarah.thomas14897@example.com,#1382
ch_3Q000304,2026-07-04 12:56:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #1383,hugo.garcia37905@example.com,#1383
ch_3Q000305,2026-07-04 10:43:00,99.50,0.00,eur,1.64,97.86,Paid,Shopify order #1384,chloe.michel94@example.com,#1384
ch_3Q000306,2026-07-04 09:33:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1385,arthur.laurent39338@example.com,#1385
ch_3Q000307,2026-07-04 14:06:00,357.60,0.00,eur,5.26,352.34,Paid,Shopify order #1386,paul.petit10296@example.com,#1386
ch_3Q000308,2026-07-04 12:54:00,516.24,0.00,eur,7.48,508.76,Paid,Shopify order #1387,chloe.thomas8@example.com,#1387
ch_3Q000309,2026-07-04 11:53:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #1388,paul.martin46461@example.com,#1388
ch_3Q000310,2026-07-05 22:45:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1389,chloe.simon53767@example.com,#1389
ch_3Q000311,2026-07-05 21:18:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1390,lea.michel64082@example.com,#1390
ch_3Q000312,2026-07-05 13:24:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1391,emma.robert42430@example.com,#1391
ch_3Q000313,2026-07-05 13:39:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1392,chloe.dubois43849@example.com,#1392
ch_3Q000314,2026-07-05 13:08:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1393,manon.lefebvre18@example.com,#1393
ch_3Q000315,2026-07-05 21:25:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #1394,camille.durand1665@example.com,#1394
ch_3Q000316,2026-07-05 15:39:00,693.60,0.00,eur,9.96,683.64,Paid,Shopify order #1395,theo.lefebvre72@example.com,#1395
ch_3Q000317,2026-07-05 08:56:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1396,louis.simon99818@example.com,#1396
ch_3Q000318,2026-07-05 21:08:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #1397,nathan.laurent99086@example.com,#1397
ch_3Q000319,2026-07-05 11:01:00,573.60,0.00,eur,8.28,565.32,Paid,Shopify order #1398,camille.lefebvre45@example.com,#1398
ch_3Q000320,2026-07-05 21:41:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1399,lea.durand59342@example.com,#1399
ch_3Q000321,2026-07-05 14:42:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #1400,camille.laurent75106@example.com,#1400
ch_3Q000322,2026-07-05 18:08:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #1401,camille.lefebvre30321@example.com,#1401
ch_3Q000323,2026-07-05 13:48:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #1402,nathan.dubois10@example.com,#1402
ch_3Q000324,2026-07-05 08:58:00,512.40,0.00,eur,7.42,504.98,Paid,Shopify order #1403,lucas.thomas10528@example.com,#1403
ch_3Q000325,2026-07-05 13:56:00,429.60,0.00,eur,6.26,423.34,Paid,Shopify order #1404,arthur.michel63@example.com,#1404
ch_3Q000326,2026-07-05 22:12:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1405,louis.bernard34395@example.com,#1405
ch_3Q000327,2026-07-05 22:15:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1406,sarah.garcia89@example.com,#1406
ch_3Q000328,2026-07-05 13:55:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1407,nathan.martin93681@example.com,#1407
ch_3Q000329,2026-07-05 16:41:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1408,paul.laurent65496@example.com,#1408
ch_3Q000330,2026-07-05 20:27:00,237.60,0.00,eur,3.58,234.02,Paid,Shopify order #1409,sarah.durand99@example.com,#1409
ch_3Q000331,2026-07-05 21:13:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1410,arthur.robert55@example.com,#1410
ch_3Q000332,2026-07-06 08:23:00,52.70,25.51,eur,0.99,51.71,Paid,Shopify order #1411,chloe.dubois43849@example.com,#1411
ch_3Q000333,2026-07-06 21:50:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #1412,arthur.durand94@example.com,#1412
ch_3Q000334,2026-07-06 19:17:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #1413,arthur.moreau6890@example.com,#1413
ch_3Q000335,2026-07-06 08:59:00,417.60,0.00,eur,6.10,411.50,Paid,Shopify order #1414,emma.bernard89@example.com,#1414
ch_3Q000336,2026-07-06 18:56:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #1415,manon.dubois17467@example.com,#1415
ch_3Q000337,2026-07-06 08:15:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1416,gabriel.bernard75613@example.com,#1416
ch_3Q000338,2026-07-06 22:09:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1417,chloe.garcia2@example.com,#1417
ch_3Q000339,2026-07-06 19:50:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1418,louis.leroy95@example.com,#1418
ch_3Q000340,2026-07-06 13:43:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1419,ines.martin24462@example.com,#1419
ch_3Q000341,2026-07-06 14:58:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1420,chloe.bernard28@example.com,#1420
ch_3Q000342,2026-07-06 08:10:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #1421,chloe.martin80616@example.com,#1421
ch_3Q000343,2026-07-06 20:45:00,309.96,0.00,eur,4.59,305.37,Paid,Shopify order #1422,hugo.simon32061@example.com,#1422
ch_3Q000344,2026-07-06 08:12:00,170.64,0.00,eur,2.64,168.00,Paid,Shopify order #1423,emma.simon47254@example.com,#1423
ch_3Q000345,2026-07-06 19:01:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1424,paul.martin32274@example.com,#1424
ch_3Q000346,2026-07-06 15:25:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1425,emma.bernard89@example.com,#1425
ch_3Q000347,2026-07-06 17:09:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1426,camille.martin16152@example.com,#1426
ch_3Q000348,2026-07-06 22:32:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #1427,jade.petit81@example.com,#1427
ch_3Q000349,2026-07-06 17:09:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #1428,chloe.michel84589@example.com,#1428
ch_3Q000350,2026-07-06 20:13:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #1429,theo.laurent74@example.com,#1429
ch_3Q000351,2026-07-06 16:42:00,105.60,0.00,eur,1.73,103.87,Paid,Shopify order #1430,chloe.bernard98440@example.com,#1430
ch_3Q000352,2026-07-06 21:59:00,405.60,0.00,eur,5.93,399.67,Paid,Shopify order #1431,camille.martin71920@example.com,#1431
ch_3Q000353,2026-07-06 11:53:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #1432,camille.laurent75106@example.com,#1432
ch_3Q000354,2026-07-06 18:05:00,417.60,0.00,eur,6.10,411.50,Paid,Shopify order #1433,jade.dubois93254@example.com,#1433
ch_3Q000355,2026-07-06 20:04:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #1434,ines.moreau96@example.com,#1434
ch_3Q000356,2026-07-07 09:44:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #1435,emma.michel4@example.com,#1435
ch_3Q000357,2026-07-07 18:45:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #1436,louis.simon99818@example.com,#1436
ch_3Q000358,2026-07-07 17:38:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1437,gabriel.garcia84@example.com,#1437
ch_3Q000359,2026-07-07 09:31:00,152.40,0.00,eur,2.38,150.02,Paid,Shopify order #1438,sarah.durand66180@example.com,#1438
ch_3Q000360,2026-07-07 12:49:00,188.40,0.00,eur,2.89,185.51,Paid,Shopify order #1439,lucas.thomas2@example.com,#1439
ch_3Q000361,2026-07-07 14:04:00,58.82,36.86,eur,1.07,57.75,Paid,Shopify order #1440,lea.leroy88@example.com,#1440
ch_3Q000362,2026-07-07 17:25:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #1441,louis.moreau67977@example.com,#1441
ch_3Q000363,2026-07-07 12:57:00,159.84,0.00,eur,2.49,157.35,Paid,Shopify order #1442,sarah.laurent69315@example.com,#1442
ch_3Q000364,2026-07-07 17:33:00,405.60,0.00,eur,5.93,399.67,Paid,Shopify order #1443,emma.leroy23@example.com,#1443
ch_3Q000365,2026-07-07 18:43:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #1444,lucas.petit75865@example.com,#1444
ch_3Q000366,2026-07-07 08:19:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1445,theo.laurent74@example.com,#1445
ch_3Q000367,2026-07-07 19:12:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1446,camille.lefebvre30321@example.com,#1446
ch_3Q000368,2026-07-07 17:42:00,525.60,0.00,eur,7.61,517.99,Paid,Shopify order #1447,jade.martin2351@example.com,#1447
ch_3Q000369,2026-07-07 08:12:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #1448,arthur.garcia97383@example.com,#1448
ch_3Q000370,2026-07-07 10:46:00,309.60,0.00,eur,4.58,305.02,Paid,Shopify order #1449,arthur.michel19382@example.com,#1449
ch_3Q000371,2026-07-07 21:45:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #1450,nathan.petit29@example.com,#1450
ch_3Q000372,2026-07-07 14:25:00,429.60,0.00,eur,6.26,423.34,Paid,Shopify order #1451,hugo.simon16477@example.com,#1451
ch_3Q000373,2026-07-07 12:40:00,191.16,0.00,eur,2.93,188.23,Paid,Shopify order #1452,jade.leroy37@example.com,#1452
ch_3Q000374,2026-07-07 15:02:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #1453,chloe.durand80@example.com,#1453
ch_3Q000375,2026-07-07 22:26:00,99.50,0.00,eur,1.64,97.86,Paid,Shopify order #1454,theo.simon10136@example.com,#1454
ch_3Q000376,2026-07-07 20:18:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #1455,ines.petit48@example.com,#1455
ch_3Q000377,2026-07-07 08:39:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #1456,manon.simon41@example.com,#1456
